"The Recorder, In Sentencing Prisoner To Two Days' Imprisonment, Entitling Him To Be Discharged, Said That This Case Illustrated What He Had Often Had Occasion To Remark, That Few Crimes Differed So Much As Bigamy.",1,,
"Three Years' Penal Servitude, To Run Concurrently.",1,,
Three Months' Without Hard Labour (Being In A Consumption),1,,
Three Years' Penal Servitude; And,1,,
"The Recorder, Stating That He Believed The Prisoner Stole The Money Because He Was Not Earning Sufficient To Keep Himself In Reasonable Comfort, Sentenced Him To Three Months' Imprisonment, Second Division.",1,,
Three Calendar Months' Hard Labour;,1,,
Three Months';,1,,
"Ten Months' Hard Labour On Each Charge, To Run Concurrently.",1,,
Three Months'.,1,,
Three Years' Penal Servitude. There Were Other Indictments Against The Prisoner,1,,
Three Months'Hard Labour.,1,,
Three Years' Penal Servitude. There Were Other Indictments Against The Prisoners,1,,
Three Mouths' Imprisonment In The Second Division.,1,,
Three Years' Penal Servitude',1,,
"Three Other Convictions Were Proved Against Him, One For Assaulting His Wife.—Twelve Months' Hard Labour",1,,
Three Years' Penal Servtiude.,1,,
Three Other Convictions Were Proved Against Him.—Eighteen Months' Hard Labour.,1,,
Three Years' Penal' Servitude.,1,,
Three Other Convictions Were Proved Against Him.—Nine Months' Hard Labour.,1,,
Three Years'Penal Servitude,1,,
Three Other Convictions Were Proved Against Him.—Six Months' Hard Labour.,1,,
Three Years'S Penal Servitude.,1,,
Three Previous Convictions Were Proved Against Him.—Six Months' Hard Labour.,1,,
Three Day'S Imprisonment,1,,
Three Tears In Feltham Reformatory.,1,,
The Name Of Thomas Wood.—Seven Penal Servitude.,1,,
Three Tears' Penal Servitude.,1,,
Time Days' Imprisonment.,1,,
Three Week In Newgate Without Hord Labour.,1,,
"To A Conviction At Clerkenwell In July, 1876.—Twelve Months' Hard Labour.",1,,
Six. Months' Hard Labour.,1,,
"To A Conviction At Southwark In February, 1884, Of Stealing Pork.—Fifteen Months' Hard Labour.",1,,
Three Weeks In The Second Division.,1,,
"To A Conviction Of Felony At Clerkenwell On 9Th October, 1876.—Six Years' Penal Servitude.",1,,
"Three Weeks, Hard Labour",1,,
"To A Conviction Of Felony At Newington In August, 1898, In The Name Of James Osborn. Other Convictions Were Proved Against Him In England And Australia.—Seven Years' Penal Servitude.",1,,
Sixteen Month Hard Labour.,1,,
"To A Conviction Of Felony At This Court On January 11Th, 1897; And Seven Other Convictions Were Proved Against Him.—Eight Months' Hard Labour.",1,,
Three Weeks' Hard Labour;,1,,
"To A Conviction Of Felony In April, 1883.—Two Years' Hard Labour.",1,,
"The Recorder, Thinking No Great Harm Had Been Done, Passed A Sentence Of Three Days' Imprisonment, Entitling Prisoner To Immediate Discharge.",1,,
"To A Conviction Of Felony On June 9Th, 1897, And Six Other Convictions Were Proved Against Him.—Eighteen Months' Hard Labour.",1,,
Three Weeks' Imprisonment,1,,
To A Previous Conviction.—Five Years' Penal Servitude.,1,,
Tewlve Months' Imprisonment.,1,,
The Other Counts—Twelve Months' Imprisonment.,1,,
The Sergeant Of His Regiment Stated That He Bore A Very Indifferent Character.—Twelve Months' Imprisonment.,1,,
To Be Confined Three Years' In Penal Servitude,1,,
Ten Month Hard Labour.,1,,
To Be Detained As A Criminal Lunatic In Holloway Prison During Her Majesty'S Pleasure.,1,,
Ten Years Penal Servitude;,1,,
Ten Monthns' Hard Labour.,1,,
The Younger Was Sentenced To A Month'S Imprisonment Without Hard Labour,1,,
Ten Years' Penal Servitude:,1,,
Sixteen Months' Bard Labour.,1,,
To Be Detained During His Mayes Pleasure.,1,,
Three Yeah Penal Servitude,1,,
To Be Detained Her Majesty'S Pleasure Be Known,1,,
Three Year' Penal Servitude.,1,,
To Be Detained In A Reformatory Until He Is 19 Years Old,1,,
Ten Years Penal Serviude,1,,
To Be Detained In Custody As A Criminal Lunatic Until Her Majesty'S Pleasure Be Known.,1,,
Three Years,1,,
To Be Detained In Holloway Prison During Her Majesty'S Pleasure.,1,,
Three Years 'Penal Servitude;,1,,
To Be Detained In Strict Custody In Her Majesty'S Prison At Holloway As A Criminal Lunatic Until Her Majesty'S Pleasure Can Be Known.,1,,
Three Years 'Penal Servitude. The,1,,
To Be Detained Ina Criminal Lunatic Asylum Until Her Majesty'S Pleasure Be Known,1,,
Three Years And A-Half In Penal Servitude.,1,,
Three Days' Imprisonment (Entitling To Immediate Release).,1,,
Three Years And A-Half Penal Servitude.,1,,
Three Days' Imprisonment And,1,,
"The Younger, Nine Months' Hard Labour.",1,,
"To Be Detained, During His Majesty'S Pleasure.",1,,
Three Years At Feltham Reformatory.,1,,
Ten Years' Penal Servitude. In Each Case Expulsion From The Country To Be Recommended.,1,,
"Ten Years, Penal Servitude.",1,,
Thee Months' Hard Labour.,1,,
To Be Further Imprisoned Until Such Sureties Be Found.,1,,
Three Months' Additional Imprisonment.,1,,
"To Be Imprisoned For A Fortnight, Wider Medical Supervision.",1,,
Three Months' And Nine Days' Imprisonment In The Second Division,1,,
Three Months' And Nine Months' Hard Labour,1,,
"Six Weeks' Imprisonment, Second Division.",1,,
Recommended To Mercy By The Prosecutors.—Six Years Penal Servitude.,1,,
Six Months' Imprisonment (See Page 240).,1,,
Seven Years' Penal Servitudes.,1,,
Six Monty Hard Labour.,1,,
Seven Years' Penal Servitued.,1,,
"Six Years' Penal Servitude,",1,,
Seven Years' Penal Serviude,1,,
"Six Months' Imprisonment On The First Indictment,",1,,
Seven Days Imprisonment.,1,,
Prisoner Was Ordered To Be Detained As A Criminal Lunatic During His Majesty'S Pleasure.,1,,
Seven Years' Penal Servutide.,1,,
Six Weeks;,1,,
Seven Years' Penal Sevitude,1,,
Richardson Six Months' Hard Labour.,1,,
Seven Years' Penal Sevitude Each.,1,,
Six Months' Hard Lalbour.,1,,
Seven Years' Penal Sevitude.,1,,
Six Months' Imprisonment In Newgate,1,,
"Seven Years' Penal, Servitude.",1,,
Seven Months' Hard Labour;,1,,
"Prisoner Was Ordered To Remain In Custody Till Next Session, When It Was Intimated That He Would Be Released On Sureties.",1,,
Six Months' Mard Labour.,1,,
Prisoner Wis Ordered To Be Detained During His Majesty'S Pleasure.,1,,
Seven Years' Penal Servitude He Had Been Convicted Seventeen Times,1,,
"Prisoner Would Be Sentenced To Nine Months' Imprisonment In The Second Division; He Would Be Kept Under Observation, And If He Was Found To Be Insane He Would Be Treated Accordingly.",1,,
Six Week' Hard Labour.,1,,
Seven Years'S Penal Servitude,1,,
Six Weeks' Imprisonment And,1,,
Seven Years’ Penal Servitude.,1,,
Reformatory For Three Years,1,,
Phillips Five Months' Hard Labour,1,,
Six Years' Penal Servitude (Having Still To Serve Three Years And Six Months Of His Former Sentence).,1,,
"Prisoner, Having Been Already One Month In Prison, Was Sentenced To A Further Term Of Two Months' Hard Labour.",1,,
Six Years' Penal Servitude.—Recommended To Parkhurst,1,,
Penal Servitude For Life; And,1,,
Six Months' Hard' Labour.,1,,
Several Other Convictions Were Proved Against Him.—Ten Years' Penal Servitude.,1,,
Recommended To Mercy By The Prosecutor.—Four Year' Penal Servitude.,1,,
Several Other Convictions Were Proved Against Him.—Three Years' Penal Servitude.,1,,
"Six Months' Imprisonment In The First Division, To Date From First Day Of Last Sessions",1,,
"Sentence On The House-Breaking, Seven Year'S Penal Servitude",1,,
Recommended To Mercy By The Prosecutor.—Two Months' Hard Labour.,1,,
Several Witnesses Deposed To His Good Character And To Acts Of All-Usage On The Part Of Mrs. Cooper.—One Month'S Imprisonment.,1,,
Recommended To Mercy By The Prosecutors.—Nine Months Imprisonment.,1,,
"She Had Been Convicted 19 Times, Seven Of Which Were For Attempting Suicide, And Had Only Come Out Of Prison The Day Before.—Six Months' Hard Labour.",1,,
Six Months' In The Second Class.,1,,
"She Received A Good Character From Her Former Mistress, Who Undertook To Take Her Back At The Expiration Of Her Sentence.—Six Weeks' Hard Labour.",1,,
Six Months' Sard Labour.,1,,
She Received A Good Character.—Fifteen Months' Hard Labour.,1,,
Six Months';,1,,
She Received An Excellent Character—Twelve Months' Imprisonment.,1,,
Six Months* In The Second Division.,1,,
"She Then Pleaded Guilty To A Conviction On June 27Th, 1892, Of Feloniously Uttering Counterfeit Coin. Three Other Convictions For Like Offences Were Proved Against Her, Also One Acquittal Of Uttering.—Five Years' Penal Servitude.",1,,
Seven Other Convictions Were Proved Against Him. Three Years' Penal Servitude.,1,,
"Shearman (Against Whom There Are Three Previous Convictions), 15 Months' Hard Labour",1,,
Six Weeks Imprisonment.,1,,
Seven Year'S Penal Seritude,1,,
"Six Weeks' Hard Labour, Having Been Six Weeks In Custody",1,,
"Sir Months' Imprisonment, Second Division.",1,,
Seven Years' Penal Servitude On The Larceny Indictments,1,,
Sis Months' Hard Labour,1,,
Penal Servitude For Life On The First Indictment,1,,
Six 'Months' Imprisonment.,1,,
"Seven Years' Penal Servitude, To Commence After The Expiration Of A Previous Sentence.",1,,
"Pope Was Sentenced To Twelve Months Imprisonment Upon The Former Indictment, Page",1,,
Seven Years' Penal Servitude. And,1,,
Penal Servitude For 10 Years.,1,,
"Scholfield, Three Years' Penal Servitude",1,,
Six Calendar Months' Hard Labour.,1,,
Six Years' Penal Servitude:,1,,
Six Convictions Were Proved Against The Prisoner.—One Year And Eight Months' Hard Labour.,1,,
Six Months' Hard Labour.—,1,,
Six Day' Hard Labour.,1,,
"Six Months' Hard, Labour",1,,
Six Days Imprisonment,1,,
Six Months' Imprisonement.,1,,
"Sentence, 12 Months ' Hard Labour",1,,
"Recommended To Mercy By The Prosecutor,—Two Months' Hard Labour.",1,,
"Prisoner, Having Been In Gaol For Seven Weeks, Was Now Sentenced To Two Days' Imprisonment, Entitling Him To Immediate Release.",1,,
Seven Years' Penal Servitnde.,1,,
Six Imprisonment.,1,,
Seven Years' Penal Servitud.,1,,
Six Month 'Imprisonment.,1,,
Recommended To Mercy By The Prosecutor.—Three Years' Penal Servitude,1,,
"Six Month, Hard Labour",1,,
Six Months' Imprisonment To Commence At The Termination Of The Former Sentence,1,,
"Prisoner, Having Promised Not To Repeat The Offence, Was Sentenced To One Week'S Imprisonment, And Ordered To Pay The Costs Of The Prosecution.",1,,
Recommended To Mercy By The Prosecutors—Three Days' Imprisonment.,1,,
"Prisoner, Having Promised To Take The Pledge, Was Sentenced To One Day'S Imprisonment.",1,,
Penitentiary.,1,,
Seven Year'S Penal Servitude. (The Prisoner Had Been Ten Times Convicted,1,,
Prisoner Was Directed To Be Detained Until His Majesty'S Pleasure Be Known.,1,,
"Prisoner, Who Had Been A Month In Prison, Was Sentenced To A Further Term Of Three Months' Imprisonment.",1,,
Six Months' Imprisonment',1,,
Six Month' Imprisonment (Second Division).,1,,
"Six Months' In The Second Division, To Date From The First Day Of Last Session.",1,,
"Prisoner, Who Had Been Twice Previously Convicted, Was Sentenced To 12 Calendar Months' Hard Labour.",1,,
"Six Months' On The Second Indictment, To Commence After The Termination Of The First Sentence.",1,,
"Pritchett, Three Years' Penal Servitude",1,,
Six Months' Without Hard Labour; Being Paralysed,1,,
Seven Years 'Penal Servitude.,1,,
"Six Months', Without Hard, Labour.",1,,
Pour Months' Hard Labour,1,,
Six Months'. Hard Labour.,1,,
"Pulisciano, 13 Months' Hard Labour",1,,
Six Months'S Imprisonment Without Hard Labour.,1,,
"Pyzer, One Month",1,,
Six Montis' Imprisonment.,1,,
Pretences.—Fifteen Months' Hard Labour,1,,
Sent To An Industrial Ship.,1,,
"Rainsford, Nine Months' Hard Labour",1,,
Recommended To Mercy—Two Years' Imprisonment,1,,
Six Monthf Imprisonment.,1,,
"Seven Years' Penal Servitude On Each Sentence, To Run Concurrently.",1,,
"Sentence, Four Days' Imprisonment",1,,
Recommended To Mercy.—Seven Year'S Penal Servitude,1,,
"Rayner, 14 Months",1,,
Recommended To The Penitentiary For Eighteen Months.,1,,
"Sentence, One Year.—Seven Years' Penal Servitude",1,,
Recommended To The Penitentiary For One Year,1,,
Seven Years In Penal Servitude,1,,
Six Weeks' Imprisonment In The Second Division.,1,,
Seven Years In Penal Servitude;,1,,
"Six Weeks' Imprisonment,",1,,
Received A Good Character—Ten Years' Penal Servitude.,1,,
"Seven Years' Penal Servitude, Concurrent With The Previous Sentence",1,,
Recommended To Be Confined One Year In The Penitentiary,1,,
"Sentence On The First Indictment, Three Years' Penal Servitude, Two Other Convictions Being Proved Against Him",1,,
Six Months Hard Labour;,1,,
"Seven Years' Penal Servitude, The Recorder Describing Him As A Dangerous And Habitual Criminal",1,,
Recommended To Mercy An Account Of His Youth And Good Character.—Tweleve Month'S Imprisonment,1,,
"Seven Tears' Penal Servitude, To Comment After Serving The Term Of His Last Sentence",1,,
Six Months Hard Labour.—And,1,,
Prisoner Was Ordered To Be Detained Until His Majesty'S Pleasure Be Known,1,,
Six Months Im-Prisonment.,1,,
Six Years' Penal Seivitude.,1,,
Recommended To Mercy By All The Prosecutors.—Four Years Of Penal Servitude.,1,,
Seven Years' Penal Servitude. There Were Two Other Indictments Against The Prisoner,1,,
"Seven Years On The Present Indictment, The Sentences To Run Concurrently",1,,
Seven Years' Penal Servitude. Twelve Other Convictions Were Proved Against The Prisoner,1,,
Six Months Imprisonment In Newgate Without Hard Labour,1,,
Second Count—Fifteen Months' Hard Labour.,1,,
Six Months Imprisonment In The Second Division,1,,
Six Years' Penal Servitude. See Also Fourth Court Thursday,1,,
Six Months Imprisonment Without Hard Labour,1,,
Six Months' Hard Labour.-,1,,
Prisoner (Described By His Lordship As A Prostitutes' Bully) Was Sentenced To Four Years' Penal Servitude.,1,,
Six Months' Hard Labour.—There Were Two Other Indictments Against The Prisoner,1,,
Six Months Imprisonment;,1,,
Six Months' Hard-Labour.,1,,
Recommended To Mercy By The Jury And Prosecutor In Consequence Of His Long Service.—Three Years' Penal Servitude.,1,,
"Six Months' Hard, Labour.",1,,
Six Months In Second Division.,1,,
Sent To The Brook Green Roman Catholic Reformatory For Five Years,1,,
Recommended To Mercy By The Jury On Account Of His Character—Twelve Months' Imprisonment.,1,,
Recommended To Mercy By The Prosecutor—Twelve Months' Imprisonment.,1,,
Six Months In The Second Division;,1,,
"Recommended To Mercy By The Prosecutor, Four Years Penal Servitude.",1,,
Recommended To Mercy By The Jury On Account Of His Youth. Four Years Penal Servitude.,1,,
Seven Years' Penal Servisude.,1,,
"Seven Days' Imprisonment, And",1,,
"Six Months' Imprisonment For Breaking Gaol, To Run Concurrently With The Sentence Of 12 Months He Is Now Undergoing",1,,
Six Months More On The Second,1,,
"Six Months' Imprisonment In Each Case, To Run Concurrently",1,,
"Six Months On The Indictment For Stealing, To Run Concurrently",1,,
"Six Months' Imprisonment In Respect Of Each Offence, To Run Concurrently;",1,,
Six Months On The Thirteenth; The Sentence On The Sixth And Tenth Counts To Run Consecutively.,1,,
Six Months' Imprisonment In The Acount Division.,1,,
"Six Months Without Hard Labour On Each Indictment, To Run Concurrently",1,,
Recommended To Mercy By The Prosecutor.—Six Months' Imprisonment.,1,,
Recommended To Mercy By The Jury On Account Of His Youth.—Twelve Months' Imprisonment.,1,,
Prisoner In The Meantime To Remain In Custody,1,,
Six Years' Penal Sevitude.,1,,
"Six Months' Imprisonment On The Second, The Latter Sentence To Commence On The Expiration Of The Former.",1,,
"Seven Years Penal Servitude For The Assault, To Run Concurrently.",1,,
Six Months' Imprisonment With Such Hard Labour As He Is Capable Of.,1,,
Recommended To Mercy By The Jury On Account Of The Provocation She Had Received—Five Years' Penal Servitude.,1,,
Recommended To Mercy By The Prosecutors—Four Month' Imprisonment.,1,,
Recommended To Mercy By The Jury—One Month'S Imprisonment.,1,,
Recommended To Mercy By The Prosecutors—Twelve Months' Hard Labour.,1,,
Recommended To Mercy By The Jury—Six Months' Imprisonment.,1,,
"Six Months' Imprisonment, Second Division, On Each Indictment, To Run Concurrently",1,,
Sentenced Her To Imprisonment For One Day.,1,,
Seven Months' Imprisonment,1,,
"Six Months,' Hard Labour.",1,,
"Six Months' Imprisonment, To Commence After The Expiration Of His Former Sentence, He Being On Ticket Of Leave",1,,
Prisoner (Who Had 303 Days To Serve Of His Last Sentence) Was Sen-Tenced To Eighteen Months Hard Labour.,1,,
Prisoner Was Ordered To Be Confined In Brixton Prison During His Majesty'S Pleasure.,1,,
"Seven Days' Imprisonment, Having Been A Month In Custody",1,,
Penal Servitude For 12 Years.,1,,
Recommended To Mercy By The Jury—Twelve Months Imprisonment.,1,,
Six Months' Imprisonmerit,1,,
"Recommended To Mercy By The Jury, In Consequence Of The Poison Having Been Administered Under Very Painful Circumstances.—Fifteen Years' Penal Servitude",1,,
"Sentenced To Four Months' Imprisonment, Second Division.",1,,
Penal Servitude For Three Years.,1,,
Recommended To Mercy By The Prosecutrix—Twelve Months Imprisonment.,1,,
Six Months' Hard Labdur.,1,,
"Six Months' On Each Indictment, To Run Concurrently.",1,,
"Recommended To Mercy By The Jury, On Account Of His Long Service. Nine Months' Imprisonment",1,,
Six Months' Prisonment In The Second Division.,1,,
Six Months' Hard Labour (He Having Still Six Months To Serve Upon His Previous Conviction).,1,,
Six Months' Without Hard Labour In The Case Of Attempting To Obtain Money,1,,
"Recommended To Mercy By The Jury, Thinking She Had Acted Under The Guidance Of Her Husband.—Eight Months' Imprisonment.",1,,
Recommended To Mercy—Three Months' Imprisonment,1,,
"Prisoner Having Been Three Weeks In Custody And Bearing An Excellent Character, Was Sentenced To Three Days' Imprisonment",1,,
"Six Months', Hard Labour.",1,,
"Prisoner Having Consented To Go Into A Home At The Expiration Of The Sentence, And Mr. Prance, The Court Missionary, Undertaking The Necessary Arrangements, She Was Sentenced To Four Months Hard Labour",1,,
"Six Months', Without Hoard Labour.",1,,
"Prisoner Having Paid £20 To The Parents Of The Deceased Child And Bearing A Good Character, The Court Imposed Three Days' Imprisonment From Date Of Session",1,,
"Seven Years' Penal Servitude For The Robbery With Violence,",1,,
Recommended To Mercy By The Jury.—Four Months' Hard Labour.,1,,
Recommended To Mercy—Three Months' Imprisonment.,1,,
Recommended To Mercy By The Jury.—Six Months' Imprisonment.,1,,
Six Months'Imprisonment.,1,,
Sentenced Him To Nine Months' Imprisonment,1,,
Six Months* Hard Labour Upon Each Indictment.,1,,
Seven Months Hard Labour.,1,,
Six Months` Imprisonment,1,,
"Six Months' Hard Labour For Each Offence, To Run Concurrently.",1,,
Six Monts' Imprisonment.,1,,
Six Months' Hard Labour For Stealing,1,,
Six Moths' Hard Labour.,1,,
Six Months' Hard Labour For The Assault Upon The Officer.,1,,
Six Mouths' Imprisonment.,1,,
"Penal Servitude, For Life",1,,
Six Previous Convictions Were Proved Against Him.—Twelve Months'Hard Labour.,1,,
Seven Years' On The Second,1,,
Recommended To Mercy.—Eight Months' Imprisonment.,1,,
Six Months' Hard Labour From His Conviction Last Session,1,,
Six Week' Imprisonment.,1,,
Six Months' Hard Labour From January 9Th,1,,
Recommended To Mercy.—Eighteen Months' Imprisonment,1,,
Six Months' Hard Labour In Respect Of The Present Charge And Six Months' In Respect Of The Previous Conviction,1,,
Seven Years' Penal Servitude On The Conviction,1,,
Seven Years' Panal Servitude,1,,
"Six Weeks, Hard Labour.",1,,
"Six Months' Hard Labour On Each Count, To Run Consecutively",1,,
Six Weeks.,1,,
Six Months' Hard Labour On Each Count.,1,,
Six Weeks' Hard Labour Each,1,,
Recommended To Mercy By The Jury.—Ten Years' Penal Servitude,1,,
"Six Weeks' Hard Labour, To Run Concurrently With His Sentence At The Last Sessions.",1,,
Recommended To Mercy By The Jury.—Twelve Months' Imprisonment,1,,
Seven Years' Penal Servitude On The Counts Relating To The Cavendish And Hopkins Trusts,1,,
"Six Months' Hard Labour On The Bigamy Indictment,",1,,
Sentenced To Two Days' Imprisonment,1,,
Seven Years' Panale Servitude,1,,
Seven Penal Servitude,1,,
Seven Years' Panel Servitude.,1,,
"Seven Tear'S Penal Servitude, And",1,,
"Six Months' Hard Labour Upon Each Indictment, To Run Concurrently.",1,,
"Seven Years' Penal Servitude, And Expulsion From The Country To Be Recommended",1,,
Seven Years' Paul Servitude,1,,
"Six Weeks' Imprisonment, To Be Concurrent With The Sentence Under Which He Was Then Imprisoned",1,,
Six Months' Hard Labour—And,1,,
Recommended To The Penitentiary.,1,,
Recommended To Mercy By The Prosecution.—Five Years' Penal Servitude,1,,
Six Year Penal Servitude,1,,
"Six Months' Hard Labour, A Previous Conviction Having Been Proved.",1,,
"Rees, 15 Months' Hard Labour",1,,
"Six Months' Hard Labour, And Expulsion From The Country To Be Recommended.",1,,
Seven 'Years Penal Servitude,1,,
"Six Months' Hard Labour, And To Be Deported At End Of Sentence.",1,,
Six Years In Penal Servitude,1,,
"Six Months' Hard Labour, And To Be Kept Under Such Observation As To The State Of His Mind As The Authorities Might Think Necessary",1,,
"Seven Years' Penal Servitude, To Commence At The Expiration Of The Unexpired Term Under The Former Conviction.",1,,
"Six Months' Hard Labour, Concurrent With The Sentence Of May 11.",1,,
"Peters, 15 Months' Hard Labour",1,,
"Six Months' Hard Labour, Having First To Serve The Remainder Of His Former Sentence",1,,
"Six Years, Penal Servitude;",1,,
"Six Months' Hard Labour, In Addition To The Remainder Of His Former Sentence",1,,
Six Years. Penal Servitude.,1,,
"Six Months' Hard Labour, Including Ten Weeks During Which He Had Been In Custody",1,,
Seven Years' Penal Servitude. The,1,,
"Sent To One Of The Labour Homes In The Country, Where He Would Be Kept From Bad Company Until Regular Employment Could Be Found For Him.",1,,
"Rosenberg, Three Years' Penal Servitude",1,,
"Six Months' Hard Labour, To Commence At The Expiration Of His Former Sentence Of Seven Years' Penal Servitude",1,,
Sage To Two Years' Imprisonment,1,,
"Six Months' Hard Labour, To Precede The Sentence Of Twelve Years' In The Last Case",1,,
"Schiffler, Nine Months' Hard Labour On Each Indictment, To Run Concurrently",1,,
Seven Years' Penal,1,,
Six Years' Penal Servitude For The Assault,1,,
"Six Months' Hard Labour, To Run Concurrently With His Former Sentence",1,,
Seven Years' Penal Servitude.—There Was Another Indictment Against The Prisoner,1,,
Recommended To Mercy By The Prosecutor—Four Months Imprisonment.,1,,
"Six Years' Penal Servitude, Leaving A Portion Of His Former Sentence To Serve",1,,
Recommended To Mercy By The Prosecutor—Three Months' Imprisonment.,1,,
Six Years' Penal Servitude; And,1,,
Six Months' Hard Labour. (See Next Case,1,,
Sent To A Home For Two Years,1,,
"Six Months' Hard Labour. (There Was Another Indictment Against The Prisoner For A Robbery With Violence, To Which He Pleaded",1,,
Six Years' Penal Servitude. The Police Stated That Clark Was The Most Desperate Burglar In London,1,,
Six Months' Hard Labour. Certified For Expulsion Under Aliens Act.,1,,
Seven Years' Penal Servitudes,1,,
Six Months' Hard Labour. There Was Another Indictment Against Him,1,,
Sent To A Reformatory For,1,,
"Six Months, Both In The Second Division.",1,,
"Malyon, Twelve Months' Hard Labour.",1,,
Nine Months Improsonment,1,,
Ordered To He Detained During His Majesty'S Pleasure,1,,
"Mead, Three Months' Hard Labour",1,,
Nine Months? Imprisonment.,1,,
Nine Months' Hard Labour. (There Was Another Indictment Against The Prisoner,1,,
One Year And Nine Months Hard Labour.,1,,
"Merritt, Nine Months' Hard Labour",1,,
In Consideration Of His Character.—Eighteen Months' Hard Labour.,1,,
"Nine Months' Hard Labour. On The Application Of The Prosecutor, Ketteringham'S Sentence Was Reduced To Six Months' Hard Labour.",1,,
Nine Months Without Hard Labour.,1,,
Nine Months' Hard Labour. The,1,,
"One Month'S Imprisonment, In The Second Division, To Date From November 7",1,,
Nine Months' Hard Labour. The Details Of This Case Were Unfit For Publication,1,,
He Was Ordered To Be Detained During His Majesty'S Pleasure.,1,,
Nine Months' Hard Labour. The Police Were Commended By The Court For Their Conduct,1,,
Ordered That Prisoner Be Detained Until Further Order From The Authorities.,1,,
Nine Months' Hard Labour. There Was Another Indictment Against The Prisoners Far Burglary,1,,
"One Days' Imprisonment, Having Been Sixteen Days' In Custody.",1,,
Nine Months' Hard Labour. There Were Two Other Indictments Against The Prisoner,1,,
One Month In Newgate Prison.,1,,
Nine Months' Hard Labour.-And,1,,
"One Month, Without Hard Labour, As From The First Day Of The Session.",1,,
Nine Months' Hard Labour.—,1,,
"One Month'S Hard Labour, To Run Concurrently With The Sentence Pronounced In October.",1,,
Nine Months' Hard Labour.—And,1,,
One Month'S Imprisonment Second Division,1,,
Nine Months' Hard Lahour.,1,,
"He Then Pleaded Guilty To Two Indictments Charging Him With Carnally Knowing Nesta Wynne, A Girl Under The Age Of 13, And Eleanor Sherrell, A Girl Under The Age Of 16.—Penal Servitude For Life",1,,
Nine Months' Hard Lobour.,1,,
"Nine Months' Hard Labour On Each Count, To Run Consecutively.",1,,
Nine Months' Imprisonent.,1,,
Nine Months' Hard Labour On The Previous Conviction,1,,
Nine Months' Imprisonmen.,1,,
One Year Penitentiary,1,,
"Month'S "" Hard Labour",1,,
Ordered To Be Detained During His Majesty'S Pleasure In Brixton Prison.,1,,
Nine Months' Imprisonment (Second Division),1,,
"Payne, Six Months' Hard Labour",1,,
Nine Months' Imprisonment After Completing His Former Sentence,1,,
One Month And Four Years In A Reformatory,1,,
Month'S Imprisonment,1,,
In The Name Of Ernest Newton.—Ten Years' Penal Servitude.,1,,
Months' Hard Labour.,1,,
"It Was Sated That The Prisoner Was Out On A Ticket Of Leave, And Having Failed To Report Himself, An Officer Was Present To Apprehend Him.—Two Years' Imprisonment.",1,,
Months' Imprisonment,1,,
"One Month, All Without Hard Labour. These Sentences Were On Both Indictments.",1,,
"Nine Months' Imprisonment For Each Of The Three Offences, The Sentences To Run Concurrently.",1,,
One Month'S Bard Labour,1,,
"Nine Months' Imprisonment For The Conspiracy, To Run Concurrently.",1,,
"One Month'S Hard Labour, And",1,,
Nine Months' Imprisonment In Second Division,1,,
"Nine Months, Without Hard Labour.",1,,
Months' Imprisonment Without Hard Labour,1,,
Nine Months' Hard Laboar,1,,
He Received An Excellent Character From Hit But Employer. Three Months' Imprisonment.,1,,
"One Month'S Imprisonment, And To Be Sent Back To Serve Out Her Previous Term Of Sentence Of Ten Years.",1,,
"Nine Months' Imprisonment On Each Indictment, The Second Sentence To Commence After The Expiration Of The First",1,,
"One Month'S Imprisonment, To Date From November 7",1,,
"Nine Months' Imprisonment On The First Indictment,",1,,
"One Months Hard Labour,",1,,
Nine Months' Imprisonment With Hard Labour.,1,,
"Manning, On The Indictment To Which He Pleaded Guilty, Nine Months' Hard Labour.",1,,
"Moss, Five Years' Penal Servitude;",1,,
"One Week With Hard Labour, There Being A Remnant Of One Year And 123 Days To Serve Of A Sentence Of Three Years' Penal Servitude.",1,,
Nine Months' Imprisonment Without Hard Labour.,1,,
One Week'S Imprisonment And,1,,
"Mr. Cole, On The Prisoner'S Behalf Stated That He Was Desirous Of Making Some Compensation To The Prosecutor.—Three Months' Imprisonment.",1,,
One Year And Eight Months' Hard Labour,1,,
"Nine Months' Imprisonment, And",1,,
"Nine Months' Hard Labour Upon Each Count, To Run Concurrently",1,,
"Nine Months' Imprisonment, Prisoner Having Been In Custody Since December 24.",1,,
Nine Months' Hard Labour Upon The Indictment For Robbery,1,,
"Nine Months' Imprisonment, Second Class",1,,
Ordered To Be Detained During Her Majesty' Pleasure.,1,,
He Was Then Sentenced To One Year'S Imprisonment,1,,
Ordered To Be Detained In Brixton Prison During His Majesty'S Pleasure,1,,
"Nine Months' Imprisonment, Second Division, Dating From To-Day.",1,,
"Matthews, Three Years' Penal Servitude.",1,,
Mr. Justice Jelf Directed Prisoner To Be Kept In Custody Till The Pleasure Of His Majesty Should Be Known.,1,,
"Mckay, Two Months In The Second Division",1,,
"Mr. Justice Jelf, In Sentencing Prisoner To Eighteen Months' Hard Labour, Described Him As A Pest To Society, And Expressed The Hope That When He Had Served His Term Of Imprisonment It Would Be Possible To Get Rid Of Him Under The Act For The Expulsion Of Undesirable Aliens.",1,,
Imprisoned Till The Fine Be Paid,1,,
